"Country Name"	"Country Code"	"Indicator Name"	"Indicator Code"	"1960"	"1961"	"1962"	"1963"	"1964"	"1965"	"1966"	"1967"	"1968"	"1969"	"1970"	"1971"	"1972"	"1973"	"1974"	"1975"	"1976"	"1977"	"1978"	"1979"	"1980"	"1981"	"1982"	"1983"	"1984"	"1985"	"1986"	"1987"	"1988"	"1989"	"1990"	"1991"	"1992"	"1993"	"1994"	"1995"	"1996"	"1997"	"1998"	"1999"	"2000"	"2001"	"2002"	"2003"	"2004"	"2005"	"2006"	"2007"	"2008"	"2009"	"2010"	"2011"	"2012"	"2013"	"2014"	"2015"	"2016"	"2017"	"2018"	"2019"	"2020"	"2021"	"2022"	"2023"	"2024"	
"Europe & Central Asia (IDA & IBRD countries)"	"TEC"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2975231003492.17"	"2896560505078.62"	"2705890528776.94"	"2645720770676.37"	"2455384708356"	"2497997837072.67"	"2556729823491.09"	"2682900757372.62"	"2523799299105.69"	"2612848837979.16"	"2891343486151.57"	"3053457198301.67"	"3267390631813.74"	"3576563910122.15"	"3991306006897.25"	"4437742943617.18"	"5253207053421.18"	"5869584501816.57"	"6709386162926.52"	"6563966038322.96"	"7053316918640.37"	"7794320733646.69"	"8273262836431.79"	"8882681903166.54"	"9123442459558.49"	"9071732634016.79"	"9375469752283.93"	"10060053295040.1"	"10826096002914.1"	"11735687650248.6"	"11958183281642.9"	"13840931459039.2"	"15218493101984.3"	"16348772414862.7"	"17439721545921.8"	
"Togo"	"TGO"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4439301231.98185"	"4557305505.59063"	"4475613684.54511"	"3890054699.03305"	"4568383650.03722"	"5030111257.96553"	"5574809250.44038"	"6486276956.09158"	"6408321087.00056"	"6660294271.27246"	"6757798862.91807"	"6966862856.30218"	"7345865960.24024"	"7994297556.20796"	"8128929929.07705"	"7992595213.20694"	"8457420139.93231"	"8584474617.1117"	"9102983528.63815"	"9658650556.09528"	"10348352347.0975"	"11176893782.796"	"11682932568.5144"	"12497161169.3217"	"13473934096.2236"	"14404265141.0156"	"15189492245.2958"	"15997662738.6373"	"17071442753.291"	"18743149552.5964"	"20669188622.0661"	"23428363747.2408"	"26678505315.8771"	"29349910406.5856"	"32023127975.1544"	
"Thailand"	"THA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"243614094304.347"	"273406869899.092"	"302241591508.015"	"334937597122.94"	"369446135469.444"	"407821471853.314"	"438759554266.087"	"434035819911.442"	"405406964960.849"	"429942634399.209"	"459270578997.915"	"485786532524.361"	"523671014978.533"	"572401201883.642"	"624761920445.432"	"671334138606.991"	"726416076225.396"	"786648045500.206"	"815641200192.586"	"815004207911.254"	"886887468620.454"	"912789677004.354"	"1014923127426.43"	"1062759710029.05"	"1078896775480.04"	"1113921789913.93"	"1181322173179.74"	"1250522147488.09"	"1347310632514.94"	"1427827121310.44"	"1372918881143.84"	"1451959884645.39"	"1595614286791.42"	"1686384776706.79"	"1771064607709"	
"Tajikistan"	"TJK"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13943620063.4198"	"13391690260.6197"	"9724775693.14672"	"8322617829.23324"	"6689753766.82771"	"5981980136.80222"	"5074216353.9164"	"5248470243.22232"	"5589434109.03505"	"5878240231.49315"	"6511801775.93701"	"7296360377.61162"	"8209998212.67869"	"9293019173.13866"	"10525836908.176"	"11583212853.0447"	"12776250025.3119"	"14145938228.5982"	"15557549805.2658"	"16263992676.7335"	"17531653706.3314"	"19217458989.9627"	"21470286380.6837"	"23981005942.072"	"26555018899.7668"	"25719495030.4775"	"25833179135.519"	"27412327692.495"	"28565171550.94"	"32973431253.3471"	"35623586501.7738"	"39727222945.4623"	"45964333259.2586"	"51570629197.8085"	"57254340774.0345"	
"Turkmenistan"	"TKM"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20008209350.2033"	"19732257487.8342"	"17161502422.427"	"17831810093.0815"	"15061808082.8577"	"14270413260.2379"	"15505291740.8858"	"13974587734.9283"	"15134990046.562"	"17881777155.1443"	"19286953004.5509"	"20577895419.2653"	"20951419438.6908"	"22063453785.708"	"23789689667.2872"	"27733583832.6714"	"31725984088.6731"	"36189253577.8937"	"42308833205.7908"	"45166542919.474"	"49921266918.3145"	"58441023273.0774"	"64099926378.1677"	"69625757915.0254"	"75798477556.9655"	"79032357701.4529"	"82167730668.8496"	"86403378533.5301"	"95629644637.5132"	"105309565740.432"	"104880701502.71"	"116551626881.618"	"132602544199.709"	"146028887635.91"	"158981432475.916"	
"Latin America & the Caribbean (IDA & IBRD countries)"	"TLA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2672616157961.13"	"2868479087489.23"	"3023269989085.88"	"3163240173961.72"	"3383547185971.82"	"3501344409046.64"	"3693003810771.45"	"3960687694109.95"	"4109082814043.6"	"4165808042415.34"	"4419404184263.58"	"4546619713038.99"	"4621945047709.97"	"4804065214815.93"	"5235250083312.68"	"5649879651800.1"	"6222052588121.7"	"6749701145218.46"	"7181458595192.71"	"7129293552488.39"	"7658917719075.4"	"8266178206544.95"	"8543899496597.57"	"8926018932743.64"	"9211258972897"	"9176616176398.75"	"9428504185341.31"	"9921755519903.27"	"10442117482820"	"10786532917799.7"	"10447239729668.4"	"11794240182051.9"	"13250661844093.6"	"14049647419892.1"	"14725227491319.9"	
"Timor-Leste"	"TLS"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"521048763.539558"	"596384226.961697"	"673775404.846231"	"760133039.765457"	"831662497.380849"	"905830479.108797"	"996042902.569829"	"1053747849.07893"	"1044278788.65319"	"683595131.15201"	"1105092219.1901"	"1314700373.96801"	"1245667712.42552"	"1242540621.14631"	"1281057441.43534"	"1360657553.93985"	"1344884952.53666"	"1523119227.41517"	"1729365761.70536"	"1916592373.66335"	"2120904746.88288"	"2293643870.12947"	"2707989932.90248"	"2973246993.59601"	"3380077802.05863"	"3745031166.19681"	"4164913949.20381"	"4334794426.70853"	"4544057140.37793"	"5927904534.77821"	"8131467055.83302"	"9214760627.89325"	"7845802530.68223"	"6654016143.81996"	"6194712083.30184"	
"Middle East	 North Africa	 Afghanistan & Pakistan (IDA & IBRD)"	"TMN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1346543006021.15"	"1491963833227.12"	"1598435594124.21"	"1656740069610.22"	"1721236475980.47"	"1807548162700.02"	"1949492010535.12"	"2047827532119.87"	"2182210985043"	"2310731796678"	"2507570936046.83"	"2637837452064.72"	"2772516225737.22"	"2901137549001.92"	"3210597888615.27"	"3467990452959.18"	"3768973966302.59"	"4099865418764.84"	"4310215708165.91"	"4448422014144.18"	"4718859014922.43"	"4834601871980.65"	"5035936692160.61"	"5118445328546.21"	"5146413744718.96"	"5039345298152.06"	"5191653709467.54"	"5496002180973.77"	"5817917114929.83"	"5933843888012.11"	"6128288969770.13"	"6603521073380.81"	"7403130986813.53"	"7894797739359"	"8300399874066.72"	
"Tonga"	"TON"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"240850946.299376"	"264969053.213627"	"271690178.343793"	"288526783.531902"	"309281859.087033"	"335432982.044333"	"341891354.487556"	"345698499.858097"	"357598159.906259"	"371008601.636435"	"393656191.969859"	"408527645.938931"	"433251935.788937"	"442034571.874097"	"444988336.917726"	"455922516.984036"	"459804185.596433"	"460623493.325429"	"492329331.639644"	"469957723.059784"	"479590457.709948"	"522298522.972838"	"536917937.651318"	"548206674.779766"	"568856643.572196"	"580530280.861873"	"624718712.136568"	"656269924.441325"	"674847675.721269"	"684029313.081714"	"705637944.783575"	"730958849.332373"	"766404375.42075"	"816135859.562002"	""	
"South Asia (IDA & IBRD)"	"TSA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1212849374423.83"	"1272145864414.56"	"1371682596940.08"	"1471712125623.4"	"1599306507541.72"	"1751009970242.69"	"1910251281990.85"	"2024482733109.51"	"2170254271582.27"	"2383398968887.88"	"2536238962188.65"	"2713312134096.79"	"2859422426235.99"	"3134733990230"	"3463451635967.97"	"3846944826788.15"	"4278913326921.49"	"4726672615352.24"	"4982872718282.8"	"5387862973103.08"	"5902051664029.35"	"6350195643846.02"	"6991737617738.16"	"7392882711003.23"	"7777889469633.1"	"8229844817153.44"	"8909236847190.46"	"9557427265644.88"	"10566336307781.6"	"11379996636970.3"	"11298025991067.3"	"13103387829233.9"	"15045670980347.2"	"16919009794946"	"18407131700460.1"	
"Sub-Saharan Africa (IDA & IBRD countries)"	"TSS"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1022768752750.92"	"1064069484245.47"	"1088448545343.15"	"1105936832941.89"	"1139925056542.23"	"1201252006665.27"	"1286670251348.5"	"1364720300069.21"	"1416091672588.7"	"1467966668454.81"	"1555218158949.1"	"1660578955119.88"	"1799965794953.52"	"1915678703266.62"	"2101122552465.07"	"2297227369601.61"	"2511180901636.19"	"2737563552177.42"	"2938650001105.29"	"3058137257952.45"	"3286423155296.04"	"3507170785810.72"	"3612232536091.56"	"3866072685454.13"	"4158816420683.32"	"4263754918769.57"	"4397882394567.07"	"4672022090684.31"	"4791265786660.75"	"5111175894073.53"	"5144904712648.08"	"5638088444094.78"	"6291486213359.7"	"6700275563886.26"	"7123238771366.81"	
"Trinidad and Tobago"	"TTO"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8612212473.27302"	"9180573278.63634"	"10337494266.1859"	"10511717212.5762"	"11119141565.1677"	"11784787156.132"	"12856714602.9172"	"14062292626.3647"	"15375674026.777"	"16844585171.4649"	"18414986312.3139"	"19614552541.2732"	"21500303544.3031"	"25090943424.7232"	"27814044184.8483"	"30467245569.9527"	"35555034981.247"	"38254469952.5593"	"40314012462.6137"	"38781259246.7827"	"40557013589.9624"	"41271904854.1059"	"42570297060.6539"	"42557597663.5023"	"43086668078.5492"	"40254443002.5198"	"38222733192.1134"	"38642681284.4242"	"38972468991.6189"	"39986318837.3395"	"36534412038.4497"	"41686067308.9332"	"45042689937.8251"	"47347803546.4476"	"49709503187.8169"	
"Tunisia"	"TUN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"31464019085.5177"	"33798146188.0168"	"37266668916.0142"	"38985429953.528"	"41083421171.4021"	"42931216044.0875"	"46841251004.8175"	"50241559387.4468"	"53236655267.7688"	"57258903705.124"	"61313898053.8926"	"65074550336.3664"	"66959827913.5561"	"71492709892.8304"	"77993230437.0265"	"83243203695.8432"	"90310265369.8294"	"98980554529.7408"	"105163019449.886"	"109031969301.752"	"113635873878.191"	"113606614096.659"	"116862242696.596"	"118895810770.27"	"123418430878.511"	"122945411435.233"	"126742366551.333"	"131519908969.82"	"139320230402.965"	"148376650136.515"	"142707604074.227"	"149936984870.616"	"165047622634.437"	"171301324097.659"	"178275999157.021"	
"Turkiye"	"TUR"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"459387952048.441"	"479377862380.261"	"519737506878.141"	"574834356615.913"	"555146613532.966"	"607520998249.675"	"657964966425.62"	"723502109216.989"	"558449376517.967"	"547123825108.798"	"610019955680.874"	"597200774071.03"	"613794944279.164"	"642721814350.46"	"738109792463.549"	"818321750586.217"	"949690135315.409"	"1048982077648.64"	"1146894075526.16"	"1120327905776.24"	"1277661680078.31"	"1463485391067.47"	"1559091965238.24"	"1711440006671.06"	"1867225631776.81"	"2025622645617.01"	"2119160173385.16"	"2277149346739.11"	"2331530015986.67"	"2396162651371.03"	"2435610709000.62"	"2701595710002.02"	"3392326818246.31"	"3685769235019.18"	"3858852700979.86"	
"Tuvalu"	"TUV"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14743644.7417144"	"15792367.555293"	"16602704.8357854"	"17694928.462881"	"19931239.3098157"	"19330772.5946315"	"18511197.2116127"	"20714076.4187835"	"24193884.6635914"	"24152536.5864826"	"24788173.8816844"	"24884455.671846"	"28053935.5225242"	"26856121.0661838"	"27140394.8064054"	"27112989.4138317"	"28027173.7924934"	"30895743.1732363"	"33967419.606537"	"32240162.8942646"	"31259598.4054182"	"34236508.2824675"	"34665165.1969764"	"36052623.9876466"	"37552677.4294873"	"41393609.2914116"	"44057326.1998254"	"45940206.0596526"	"47645549.2917108"	"55123835.9255832"	"53265739.9121288"	"54568264.1071132"	"56566149.3258563"	"60378318.7776043"	""	
"Tanzania"	"TZA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23491355567.8617"	"24788987575.1693"	"25502040902.7438"	"26421314765.6775"	"27408503035.153"	"28982148611.615"	"30853910834.607"	"32492413241.2375"	"34076111627.8463"	"36239191742.8155"	"38735486575.7509"	"42012196526.7003"	"45691379981.6238"	"49702556051.3793"	"54868980890.2991"	"60820175034.8265"	"66791196428.0246"	"73244007996.3247"	"78900413702.286"	"83570043783.4841"	"89945449520.1172"	"98844247428.6534"	"95839768784.7191"	"103152549535.165"	"108559934988.865"	"116992999511.588"	"127160946763.025"	"133500817705.841"	"151987436389.558"	"171137212069.963"	"194561908147.279"	"212790081675.953"	"238369618090.938"	"259466130648.377"	"280425918025.025"	
"Uganda"	"UGA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11699400048.7875"	"12766822405.8071"	"13504120522.723"	"14975256378.1675"	"16274444402.8539"	"18530332832.6031"	"20581449479.535"	"22004120914.1733"	"23342908774.7383"	"25579863870.6738"	"26981198607.2246"	"29018837888.2364"	"32043293153.7008"	"34791125984.3477"	"38158688982.7834"	"41847327034.6383"	"47790135007.3016"	"53214123604.0574"	"58962980523.9542"	"63361765399.2623"	"67747293893.5972"	"75638854428.333"	"69771843672.1953"	"72260074930.0597"	"77668413711.6786"	"82192547854.5883"	"84011710476.5525"	"86701094761.929"	"96102592476.7351"	"104978215231.617"	"112575267254.241"	"123267190675.87"	"138114236789.416"	"150720488734.493"	"163712758855.012"	
"Ukraine"	"UKR"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"395118912162.224"	"372943233615.399"	"343679302114.722"	"301866380207.768"	"237708418150.415"	"213083947558.721"	"195286511646.659"	"192694502133.484"	"191157786933.021"	"193475131468.916"	"209531326339.562"	"233103262447.443"	"249365990564.603"	"278488976786.558"	"319709877735.402"	"339861133733.497"	"376867755295.552"	"418879809643.468"	"436529004077.399"	"372738819856.649"	"392706515347.88"	"422633627957.62"	"441412985744.166"	"502958216930.577"	"458591716288.241"	"431227247239.316"	"469908642632.233"	"496521669473.448"	"537198415902.321"	"604396090412.295"	"656105592902.923"	"746470597165.436"	"569710531654.787"	"622877549418.571"	"656527758178.686"	
"Upper middle income"	"UMC"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6689822518742.82"	"7181510283959.37"	"7646349492172.41"	"8161847665165.9"	"8694140932637.81"	"9273339287207.83"	"10009598361767.1"	"10760851953547.8"	"10914977566923"	"11420216258635.6"	"12402791428465.1"	"13131193394857.1"	"13978436905323.2"	"15054270196203.8"	"16685029343821.9"	"18445813245984.8"	"20674112531638.5"	"23182383911458"	"25160358084040.8"	"26201158519968.5"	"28739299457986.9"	"31351272575606.3"	"33480079468337.8"	"35499580562472.8"	"37097106661736.7"	"37756596214300.1"	"39481845488584.3"	"41877610415879"	"44883281282170.5"	"47655540182078.7"	"48291202432922.3"	"54542247004229"	"60797383652651.4"	"65791585529889.1"	"70104390781166.8"	
"Uruguay"	"URY"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20746904716.9909"	"22207548149.4151"	"24515177141.5908"	"25763211325.6363"	"28229269051.2617"	"28403934231.7004"	"30537308737.5568"	"33719153242.7786"	"35638967384.4507"	"35593573790.6503"	"35697346087.4916"	"35097988387.1678"	"32887458275.7678"	"33806826336.5553"	"36453161893.2765"	"40400855508.5102"	"43353676275.3724"	"47441059040.0868"	"51825143210.0126"	"54357551863.8989"	"59311443732.2357"	"63660006329.3378"	"65025051255.2609"	"69119276780.88"	"73395678328.8813"	"74664260125.477"	"77184684714.7372"	"79989594692.0731"	"82780785900.3077"	"87589105834.4946"	"87439329471.1228"	"99971136649.7861"	"111903244231.607"	"116790310507.257"	"123332335624.219"	
"United States"	"USA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5963144000000"	"6158129000000"	"6520327000000"	"6858559000000"	"7287236000000"	"7639748999999.99"	"8073121999999.99"	"8577552000000"	"9062816999999.99"	"9631171999999.99"	"10250952000000"	"10581929000000"	"10929108000000"	"11456450000000"	"12217196000000"	"13039197000000"	"13815583000000"	"14474228000000"	"14769862000000"	"14478067000000"	"15048971000000"	"15599732000000"	"16253970000000"	"16880683000000"	"17608138000000"	"18295019000000"	"18804913000000"	"19612102000000"	"20656516000000"	"21539981999999.9"	"21354104999999.9"	"23681171000000"	"26006893000000"	"27720709000000"	"29184890000000.1"	
"Uzbekistan"	"UZB"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"54532249435.0833"	"56099055199.4821"	"50951194214.7787"	"50959248251.6195"	"49340868194.8768"	"49922013963.1417"	"51700179965.4311"	"55326492239.4078"	"58354064034.9396"	"61724564045.3468"	"65543503196.7469"	"69809916551.1331"	"73711753798.0964"	"78348597178.3527"	"86448587262.8211"	"95355710317.7964"	"105620795244.455"	"118758873009.41"	"131976541330.994"	"143481425602.427"	"156258133784.147"	"171483146991.364"	"180491445533.307"	"190612221117.744"	"199766953604.239"	"209082432928.014"	"216467147312.947"	"248762687744.268"	"263156175277.909"	"281653051331.452"	"283862781607.33"	"316673503929.41"	"359610275444.799"	"395989161090.91"	"431926264607.887"	
"St. Vincent and the Grenadines"	"VCT"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"442817649.968852"	"462991490.147415"	"503744644.472204"	"537605411.088897"	"542233848.655224"	"596599196.819451"	"615345866.065929"	"647897929.026197"	"681977547.001873"	"710373471.609171"	"738371807.335473"	"768196754.03307"	"821810266.369012"	"894111156.349149"	"955933884.474051"	"1010441611.9998"	"1114482104.26894"	"1182713539.42659"	"1210378944.88119"	"1201060076.1026"	"1161310869.7363"	"1178083969.14554"	"1194845820.23694"	"1257054507.97384"	"1304999923.39241"	"1324041018.12569"	"1435017818.66449"	"1434420868.9806"	"1541347208.55904"	"1597875532.77976"	"1587736725.00597"	"1666116701.3437"	"1840427498.43829"	"2008208590.20078"	"2140311608.05812"	
"Venezuela	 RB"	"VEN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"230547366942.336"	"261534703997.535"	"283705812299.005"	"291230437619.594"	"290460725469.253"	"308269310335.091"	"313291672053.025"	"338998248980.045"	"343816178762.692"	"327863631126.886"	"347652351470.318"	"367546248670.203"	"340203494590.923"	"320015481149.77"	"388714603478.464"	"442267355181.376"	"500913894093.016"	"559520791501.776"	"600400794719.9"	"584758714145.067"	"583053571480.713"	"619935785776.733"	""	""	""	""	""	""	""	""	""	""	""	""	""	
"British Virgin Islands"	"VGB"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"Virgin Islands (U.S.)"	"VIR"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3484597259.9242"	"3539319860.99128"	"3753920922.97186"	"4006561447.44286"	"4274877588.11153"	"4566788025.99911"	"4711501045.17671"	"4427930707.67725"	"4508471121.89173"	"4223968621.23668"	"3665299424.53526"	"3493388057.08255"	"3491158655.15712"	"3508580171.16729"	"3598624005.67702"	"3636133957.02659"	"3931910843.73655"	"4269082992.65995"	"4437509717.07484"	"4964620106.61981"	"5248832928.55256"	""	""	
